content,category
Daniel Litvak helped Russian billionaire Roman Abramovich obtain Portuguese citizenship.,real_news
"Protesters demand change a year since clashes with police at an unauthorised vigil for Sarah Everard,",real_news
The first ministers want Ukrainians to be housed quickly and given help with safeguarding and services.,real_news
Micheál Martin and Boris Johnson met prior to attending the Ireland-England rugby match on Saturday.,real_news
England have to settle for a draw in the first Test against West Indies despite a spirited performance on the final day in Antigua.,real_news
"The president accuses the Russians of ""moving to a new stage of terror"" as Melitopol residents protest.",real_news
"Blind staff at failed 168-year-old business say they are owed pay, redundancy and furlough money.",real_news
"The range of charges on which the men were convicted included terrorism and holding ""deviant beliefs"".",real_news
"Neil Gillingham, from Kilmarnock, went missing on a walk with his dog last Sunday on Stob Coire Sgreamhach.",real_news
The singer shovels gravel on the road and claims his Ferrari cannot get through the potholes.,real_news
Cristiano Ronaldo scores a hat-trick as Manchester United beat Tottenham to move into the Champions League places.,real_news
Young volunteers swap their studies for assault rifles as they prepare to defend Kyiv from Russian forces.,real_news
Many Russians who can afford it have fled to nearby countries since Russia invaded Ukraine.,real_news
Prices are rising in Russia and some goods are harder to buy. Here are ways sanctions are affecting daily life.,real_news
Russian troops have expanded their offensive as they continue attempts to cut off the capital Kyiv.,real_news
Yevgeny says it is his responsibility as a Russian to help Ukrainians.,real_news
The new scheme that will allow people in the UK to host Ukrainian refugees dominates the front pages.,real_news
A selection of striking images from our readers around the world.,real_news
"When 200 French sex workers took refuge in a church, it started a movement",real_news
Images from Russia's invasion of Ukraine show a conflict turning deadlier nearly three weeks on.,real_news
Omar Mehtab spoke to a 'scalper;' a person who stockpiles popular products and resells them for profit.,real_news
"The ban on Russian oil exports is causing prices to surge, and leaders are revisiting some awkward friendships.",real_news
"From an airstrike bunker to his mum's relieved hugs, Vishnu tells how he and his dog fled Ukraine to India.",real_news
"After a series of medical breakthroughs, will these animals solve the global shortage of organs?",real_news
Australian star Rebel Wilson will host the full-capacity ceremony at London's Royal Albert Hall.,real_news
The video-sharing platform's new SoundOn service will let people distribute their own music.,real_news
The humble vegetable could be about to join the likes of Cheddar Cheese and Cornish Pasties.,real_news
Isak Munda says the platform has changed his life since he started posting videos.,real_news
"Cristiano Ronaldo says there ""are no limits"" for Manchester United after his hat-trick helps them beat Tottenham Hotspur.",real_news
Leigh Wood produces a brutal last-round knockout of Michael Conlan to retain his WBA featherweight title amid worrying scenes.,real_news
"England's draw against West Indies in the first Test is a ""huge step forward"" after a ""difficult year"", says captain Joe Root.",real_news
England shred the script that came with Charlie Ewels' early red card with a performance of ferocious defence and unstinting belief.,real_news
Mohamed Salah scores as Liverpool beat Brighton at the end of a week in which speculation around his future at the club continued.,real_news
Match of the Day pundits Alan Shearer and Jermaine Jenas highlight the contribution of Cristiano Ronaldo after his hat-trick helped Manchester United beat Tottenham Hotspur 3-2 at Old Trafford.,real_news
Watch highlights as Ireland keep their hopes of a Six Nations title alive with a 32-15 victory over 14-man England at Twickenham.,real_news
US officials say Russia asked China for military support and help in evading sanctions.,real_news
The children and their immediate family members arrived on an urgent flight after a plea from Polish officials.,real_news
Benedict Cumberbatch wears a Ukraine badge to the ceremony and says he hopes to take in a refugee.,real_news
His roles ranged from acclaimed 1980s dramas to playing General Thaddeus Ross in five Marvel films.,real_news
"Tom Brady, one of the greatest players in the history of the NFL, is coming back for his 23rd season just a month after announcing his retirement.",real_news
"It is hoped tens of thousands of displaced people will benefit from the plan, the government says.",real_news
It is the first reported death of a foreign journalist covering the war in Ukraine.,real_news
"Human rights activist is threatened with jail for ""collusion with foreign forces"" over Hong Kong campaign.",real_news
"Minister says process to become peer is ""rigorous"" after questions about businessman's appointment.",real_news
Iraqi officials reject Iran's claim that it hit an Israeli facility near the US consulate in Irbil.,real_news
Chelsea snatch a dramatic late winner to beat Newcastle in the first game at Stamford Bridge since Blues' Russian owner Roman Abramovich was sanctioned by the UK government.,real_news
